Title,Number_of_Reviews,Rating,Bought_Last_Month,Price_After_Discount,MRP,Image_URL,Product_ID,Star_Rating_Percentage
"Noise Airwave Max 4 Wireless Over-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Calm Beige)","1,971","3.7 out of 5 stars, rating details",200+ bought in past month,"1,699","₹5,999",https://m.media-amazon.com/images/I/51FwlxcIySL._AC_UY218_.jpg,321,"{5: '49%', 4: '21%', 3: '6%', 2: '4%', 1: '20%'}"
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Apricot)","3,393","3.7 out of 5 stars, rating details",100+ bought in past month,"1,849","₹8,245",https://m.media-amazon.com/images/I/61rXrXbLgoL._AC_UY218_.jpg,322,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
"JBL Tune 760NC, Wireless Over Ear Active Noise Cancellation Headphones with Mic, Upto 50 Hours Playtime, Multi-Device Connectivity, Pure Bass, AUX & Voice Assistant Support for Mobile Phones (Blue)","35,159","3.6 out of 5 stars, rating details",100+ bought in past month,"3,999","₹7,999",https://m.media-amazon.com/images/I/71x1ljuwF8L._AC_UY218_.jpg,323,"{5: '43%', 4: '20%', 3: '12%', 2: '7%', 1: '18%'}"
"Beats Studio Pro- Wireless Bluetooth Noise Cancelling Headphones - Spatial Audio, USB-C, Up to 40H Battery Life, 10 min Fast Charge for 4H Battery Life, Apple & Android Compatible - Deep Brown",3,"3.7 out of 5 stars, rating details",null,"31,999","₹37,900",https://m.media-amazon.com/images/I/51pN+GoFzxL._AC_UY218_.jpg,324,"{5: '38%', 4: '41%', 3: '0%', 2: '0%', 1: '21%'}"
"Sony ULT Wear WH-ULT900N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Massive Bass, Up to 50Hrs Battery-White","1,737","4.4 out of 5 stars, rating details",100+ bought in past month,"13,989","₹24,990",https://m.media-amazon.com/images/I/61bQrYzzSOL._AC_UY218_.jpg,325,"{5: '71%', 4: '15%', 3: '4%', 2: '1%', 1: '9%'}"
"JBL Tune 520BT Wireless On Ear Headphones with Mic, Upto 57H Battery, Speed Charge : 5 Min Charge Gives Up to 3H of Playback, Multipoint Connect, Customizable Bass with Headphones App, BT 5.3 (Blue)","22,880","4.0 out of 5 stars, rating details",50+ bought in past month,"2,999","₹4,999",https://m.media-amazon.com/images/I/61XbpbXJKjL._AC_UY218_.jpg,326,"{5: '53%', 4: '23%', 3: '7%', 2: '4%', 1: '13%'}"
Jabra Evolve2 65 Link380a MS Bluetooth Wireless On Ear Headphone with Mic (Black),844,"4.3 out of 5 stars, rating details",null,"30,975","₹42,892",https://m.media-amazon.com/images/I/713lu+ONcjL._AC_UY218_.jpg,327,"{5: '69%', 4: '13%', 3: '6%', 2: '5%', 1: '7%'}"
"Srhythm NC25 Wireless Headphones Bluetooth 5.3,Lightweight Noise Cancelling Headset Over-Ear with Low Latency,Green","14,524","4.2 out of 5 stars, rating details",50+ bought in past month,null,null,https://m.media-amazon.com/images/I/61Ejyr4vpUL._AC_UY218_.jpg,328,"{5: '60%', 4: '21%', 3: '9%', 2: '3%', 1: '7%'}"
"Sennheiser HD 599 Open‑Back Audiophile Headphones, German-Irish Craftsmanship, Wide Soundstage, Detachable Cables, Ergonomic acoustic refinement design, Comfort-Fit for Gaming, 2‑Year Warranty","5,706","4.6 out of 5 stars, rating details",null,"8,490","₹20,990",https://m.media-amazon.com/images/I/612KFU4Js-S._AC_UY218_.jpg,329,"{5: '78%', 4: '13%', 3: '4%', 2: '2%', 1: '3%'}"
"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization via App","47,313","4.1 out of 5 stars, rating details",300+ bought in past month,999,"₹2,249",https://m.media-amazon.com/images/I/51lYR5xM97L._AC_UY218_.jpg,330,"{5: '59%', 4: '19%', 3: '7%', 2: '3%', 1: '12%'}"
"Skullcandy Crusher ANC 2 Over-Ear 4-mic Active Noise Cancelling Wireless Headphones with Sensory Bass, 40mm Drivers,Dual-Device Pairing,Collapsible Design, Alexa Enabled,50Hr Bt + Rapid Charge-Black","35,576","4.3 out of 5 stars, rating details",50+ bought in past month,"15,999","₹64,999",https://m.media-amazon.com/images/I/71hj2+aMMrL._AC_UY218_.jpg,331,"{5: '67%', 4: '15%', 3: '7%', 2: '3%', 1: '8%'}"
beyerdynamic Dt 770 Pro 250 Ohm Studio Wired Over Ear Headphones (Black),"8,250","4.4 out of 5 stars, rating details",null,"13,999","₹16,489",https://m.media-amazon.com/images/I/71wFLk3y5vL._AC_UY218_.jpg,332,"{5: '74%', 4: '14%', 3: '2%', 2: '3%', 1: '7%'}"
"JBL Tune 720BT Wireless Over Ear Headphones with Mic, Pure Bass Sound, Upto 76 Hrs Playtime, Speedcharge, Dual Pairing, Customizable Bass with Headphones App, Lightweight, Bluetooth 5.3 (Black)","6,377","4.0 out of 5 stars, rating details",50+ bought in past month,"4,499","₹6,079",https://m.media-amazon.com/images/I/51JNhjr4McL._AC_UY218_.jpg,333,"{5: '57%', 4: '18%', 3: '6%', 2: '3%', 1: '16%'}"
"Sennheiser HD 660S2 Open‑Back Hi-Res Audiophile Headphones, Ultra‑Light Aluminum Voice Coil, Extended Sub‑Bass, 300 Ohm Impedance & Airflow Transducer, Plush Ear Cushions, Premium Comfort, 2Y Warranty",444,"4.5 out of 5 stars, rating details",null,"26,990","₹54,990",https://m.media-amazon.com/images/I/61M8UEZMQAL._AC_UY218_.jpg,334,"{5: '74%', 4: '13%', 3: '7%', 2: '3%', 1: '3%'}"
"Srhythm NC25 Wireless Headphones Bluetooth 5.3,Lightweight Noise Cancelling Headset Over-Ear with Low Latency,Black","14,524","4.2 out of 5 stars, rating details",null,null,null,https://m.media-amazon.com/images/I/61GpzGjfZDL._AC_UY218_.jpg,335,"{5: '60%', 4: '21%', 3: '9%', 2: '3%', 1: '7%'}"
"Skullcandy Crusher Evo Wireless Over_Ear Bluetooth Headphones with Microphone, for iPhone and Android, 40 Hour Battery Life, Extra Bass Tech - Bonus Line USB-C Cable -Black","35,576","4.3 out of 5 stars, rating details",null,"12,499","₹12,49,900",https://m.media-amazon.com/images/I/71I0lybSq+L._AC_UY218_.jpg,336,"{5: '67%', 4: '15%', 3: '7%', 2: '3%', 1: '8%'}"
Samsung Galaxy Buds Core (Black) with Galaxy AI | Powerful Active Noise Cancellation | Enriched Bass | IP54,23,"3.7 out of 5 stars, rating details",null,"5,000","₹9,999",https://m.media-amazon.com/images/I/61WRrNa6BIL._AC_UY218_.jpg,337,"{5: '42%', 4: '26%', 3: '10%', 2: '9%', 1: '13%'}"
"Sennheiser HD 600 Open‑Back Hi-Res Audiophile Headphones,German‑Irish Craftsmanship, Optimised Airflow Control, Wide Frequency Response, Detachable Cable,Rich Bass, Comfort-Fit for Gaming, 2Y Warranty",146,"4.6 out of 5 stars, rating details",null,"19,990","₹44,990",https://m.media-amazon.com/images/I/71XdZHdqrsL._AC_UY218_.jpg,338,"{5: '79%', 4: '11%', 3: '7%', 2: '2%', 1: '1%'}"
"Skullcandy Crusher ANC 2 Over-Ear 4-mic Active Noise Cancelling Wireless Headphones with Sensory Bass, 40mm Drivers,Dual Pairing,Flat-Folding & Collapsible Design, Alexa Enabled, 50Hr Playtime-Plasma","35,576","4.3 out of 5 stars, rating details",null,"18,997","₹64,999",https://m.media-amazon.com/images/I/61qahFF0D8L._AC_UY218_.jpg,339,"{5: '67%', 4: '15%', 3: '7%', 2: '3%', 1: '8%'}"
"JLab Go Air Sport TWS Sports Earbuds - Bluetooth Earphones True Wireless, 32+ Hour Playtime Gym Headphones, Running & Workout in Ear Buds with Ear Hooks, C3 Clear Calling, EQ3 Sound, Graphite","20,317","3.1 out of 5 stars, rating details",100+ bought in past month,"1,799","₹5,499",https://m.media-amazon.com/images/I/61KGqi9U+BL._AC_UY218_.jpg,340,"{5: '32%', 4: '17%', 3: '10%', 2: '10%', 1: '31%'}"
"truke Newly Launched Buds Freedom Open Ear Wireless Earbuds with PureVoice™ Technology, 16mm Beryllium Speaker, 60H Playtime, Quad Mic for Crystal-Clear Calls, Fast Charging, BT 5.4 (Sunset Black)",643,"3.5 out of 5 stars, rating details",300+ bought in past month,"1,399","₹6,999",https://m.media-amazon.com/images/I/71r+7m4a0sL._AC_UY218_.jpg,341,"{5: '46%', 4: '14%', 3: '9%', 2: '6%', 1: '25%'}"
"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)",null,"4.3 out of 5 stars, rating details",null,"3,899","₹9,598",null,342,"{5: '61%', 4: '24%', 3: '7%', 2: '3%', 1: '5%'}"
"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic (Iris Black)",807,"4.3 out of 5 stars, rating details",2K+ bought in past month,"2,299","₹8,990",https://m.media-amazon.com/images/I/61-XNG5lPBL._AC_UY218_.jpg,343,"{5: '69%', 4: '15%', 3: '4%', 2: '2%', 1: '10%'}"
"Noise Two Wireless On Ear Headphones with 50 Hours Playtime, Low Latency(up to 40ms), 4 Play Modes, Dual Pairing, BT v5.3 (Bold Black)","3,512","3.5 out of 5 stars, rating details",1K+ bought in past month,"1,399","₹4,999",https://m.media-amazon.com/images/I/512sO2L0k6L._AC_UY218_.jpg,344,"{5: '42%', 4: '19%', 3: '10%', 2: '6%', 1: '23%'}"
"JLab JBuds LUX ANC Smart Active Noise Cancelling Headphones - Over Ear Wireless Headphones with Microphone, 70+ H Playtime Foldable Bluetooth Earphones with Multipoint & Customisable Sound, Mauve","2,672","4.4 out of 5 stars, rating details",null,null,null,https://m.media-amazon.com/images/I/41410pqIDwL._AC_UY218_.jpg,345,"{5: '73%', 4: '13%', 3: '6%', 2: '3%', 1: '5%'}"
"Ant Esports H530 Multi-Platform Pro RGB Gaming Headsetfor PC / PS4 / PS5 / Xbox One / Switch1 with mic, Black Blue","3,453","3.5 out of 5 stars, rating details",null,849,"₹2,999",https://m.media-amazon.com/images/I/51Dtv9YaaDL._AC_UY218_.jpg,346,"{5: '43%', 4: '17%', 3: '13%', 2: '7%', 1: '20%'}"
"HyperX Cloud Stinger 2,Gaming Headset for PlayStation,Lightweight Wired Over Ear Headset with mic,Swivel-to-Mute Function,50mm Drivers, PC Compatible - Blue (75X29AA)",112,"4.5 out of 5 stars, rating details",null,"3,099","₹4,279",https://m.media-amazon.com/images/I/717A1V6-KCL._AC_UY218_.jpg,347,"{5: '74%', 4: '14%', 3: '7%', 2: '2%', 1: '3%'}"
"Sennheiser Accentum Wireless Bluetooth Over Ear Headphones with Mic -Designed in Germany Audio,50Hr Battery,10 Min Quick Charge = 5Hr Playback,Hybrid ANC","1,009","4.0 out of 5 stars, rating details",null,"8,990","₹14,990",https://m.media-amazon.com/images/I/71St1R5DFGL._AC_UY218_.jpg,348,"{5: '58%', 4: '18%', 3: '8%', 2: '5%', 1: '11%'}"
"Sony WF-1000XM5 Active Noise Cancelling Wireless Bluetooth in Ear Earbuds with Mic, Up to 36 Hours Battery Life - Black","4,340","3.8 out of 5 stars, rating details",300+ bought in past month,"19,989","₹29,990",https://m.media-amazon.com/images/I/61GJAFdM9pL._AC_UY218_.jpg,349,"{5: '57%', 4: '12%', 3: '9%', 2: '5%', 1: '17%'}"
Razer Blackshark V2 X - Gaming Wired Headphones On Ear Headphones with Mic Black,"10,731","4.4 out of 5 stars, rating details",null,"3,095","₹7,999",https://m.media-amazon.com/images/I/613FNeDH4eL._AC_UY218_.jpg,350,"{5: '70%', 4: '17%', 3: '6%', 2: '2%', 1: '5%'}"
"SENNHEISER HD 25 Plus Professional DJ Headphones | Dynamic, Closed‑Back | Rotatable Ear Cup | Includes Spare Earpads | Straight/Coiled Cables | Ideal for DJ Mixing, Live Monitoring, Studio Work","2,688","4.4 out of 5 stars, rating details",null,"14,250","₹27,200",https://m.media-amazon.com/images/I/61F1p8JOTcL._AC_UY218_.jpg,351,"{5: '75%', 4: '11%', 3: '4%', 2: '2%', 1: '8%'}"
"HyperX Cloudx Stinger Gaming Headphones, 3.5Mm Wired Connectivity, 40Mm Sound Drivers, Lightweight, Over Ear, Swivel-to-Mute Mic, Xbox-Licensed, Signature Memory Foam, Black-Green, 275G, 4P5K1AA","19,261","4.1 out of 5 stars, rating details",null,"1,599","₹4,927",https://m.media-amazon.com/images/I/718nO1DPTDL._AC_UY218_.jpg,352,"{5: '58%', 4: '20%', 3: '8%', 2: '4%', 1: '10%'}"
"Noise Airwave Bluetooth in Ear Neckband with 50H of Playtime, 3 EQ Modes, ENC for Calling, Low Latency(Upto 50ms), 10mm Driver, BT v5.3(Ice Blue)","18,250","3.8 out of 5 stars, rating details",400+ bought in past month,999,"₹2,499",https://m.media-amazon.com/images/I/51bOIKn+B5L._AC_UY218_.jpg,353,"{5: '49%', 4: '22%', 3: '10%', 2: '4%', 1: '15%'}"
"ZEBRONICS Thunder Max Bluetooth Over Ear Headphone with 120*Hrs Playback, 3 EQ Modes, 40mm Bass Driver, Fast Charging, Gaming Mode, Dual Pairing, BT v5.4, AUX, Metallic Finish (Black)",392,"3.9 out of 5 stars, rating details",500+ bought in past month,999,"₹2,499",https://m.media-amazon.com/images/I/61qhVikQ-kL._AC_UY218_.jpg,354,"{5: '58%', 4: '15%', 3: '8%', 2: '4%', 1: '15%'}"
Samsung Galaxy Buds FE (Graphite)| Powerful Active Noise Cancellation | Enriched Bass Sound | Ergonomic Design | 30-Hour Battery Life,"1,603","4.0 out of 5 stars, rating details",1K+ bought in past month,"5,000","₹12,999",https://m.media-amazon.com/images/I/61CeRMMV7+L._AC_UY218_.jpg,355,"{5: '54%', 4: '21%', 3: '8%', 2: '4%', 1: '13%'}"
"Sennheiser HD 505 Open‑Back Hi-Res Audiophile Headphones, Angled Transducers, Ultra-Light Design, Enhanced Headband Comfort for Music, Work or Gaming, Rich Bass, Drawstring Bag - Copper Edition",39,"4.5 out of 5 stars, rating details",null,"19,990","₹29,990",https://m.media-amazon.com/images/I/71pII7b6SVL._AC_UY218_.jpg,356,"{5: '78%', 4: '13%', 3: '0%', 2: '0%', 1: '9%'}"
"Skullcandy Grom Over-Ear Wired Headphones for Kids, Volume-Limiting, Share Audio Port, Microphone, Work with Bluetooth Devices and Computers- Bone Seafoam",137,"4.3 out of 5 stars, rating details",null,"2,499","₹7,999",https://m.media-amazon.com/images/I/71t+CuDI6VL._AC_UY218_.jpg,357,"{5: '70%', 4: '13%', 3: '5%', 2: '2%', 1: '10%'}"
"Logitech Zone Vibe 100 Lightweight Wireless Over-Ear Headphones with Noise-Cancelling Microphone, Advanced Multipoint Bluetooth Headset, Works with Teams, Google Meet, Zoom, Mac/PC - Graphite",78,"3.5 out of 5 stars, rating details",null,null,null,https://m.media-amazon.com/images/I/71sTJ38K8+L._AC_UY218_.jpg,358,"{5: '37%', 4: '23%', 3: '13%', 2: '10%', 1: '17%'}"
"Audio-Technica ATH-M50xBT2MO Wireless Over-Ear Headphones, Lantern Glow Metallic Orange",541,"4.5 out of 5 stars, rating details",null,"18,222","₹39,339",https://m.media-amazon.com/images/I/71L-eofA+1L._AC_UY218_.jpg,359,"{5: '74%', 4: '15%', 3: '6%', 2: '2%', 1: '3%'}"
"PHILIPS Award Winning Wireless On Ear Headphones TAH8506BK, Sleek Design with Noise Cancellation Pro, Upto 60 Hrs of Play time, Touch Control (Black), Sensitivity: 96 dB (1K Hz)",355,"4.2 out of 5 stars, rating details",null,"8,599","₹14,999",https://m.media-amazon.com/images/I/61EDfo6XiiL._AC_UY218_.jpg,360,"{5: '64%', 4: '19%', 3: '6%', 2: '3%', 1: '8%'}"
"Sony MDR-M1 Wired High Resolution Monitor Headphones, Closed Back Design for Audiophile",106,"4.7 out of 5 stars, rating details",null,"17,989","₹39,990",https://m.media-amazon.com/images/I/519hVWS5TCL._AC_UY218_.jpg,361,"{5: '85%', 4: '6%', 3: '7%', 2: '2%', 1: '0%'}"
"SENNHEISER HD 25 On‑Ear Dynamic Professional Monitoring Headphones | 16–22 kHz | Excellent Sound Isolation | Rotatable Earcups | Split Headband | Ideal for DJs, Cameramen, Musicians & Studio Use","2,688","4.4 out of 5 stars, rating details",null,"10,990","₹19,900",https://m.media-amazon.com/images/I/51Ehd6tYdJL._AC_UY218_.jpg,362,"{5: '75%', 4: '11%', 3: '4%', 2: '2%', 1: '8%'}"
TOZO T6 True Wireless Earbuds Bluetooth 5.3 Headphones Touch Control with Wireless Charging Case IPX8 Waterproof Stereo Earphones in-Ear Built-in Mic Headset Premium Deep Bass for Sport Rose Gold,"69,254","3.9 out of 5 stars, rating details",null,"1,920","₹9,999",https://m.media-amazon.com/images/I/61kEIlTobxL._AC_UY218_.jpg,363,"{5: '52%', 4: '19%', 3: '11%', 2: '4%', 1: '14%'}"
"Ambrane Wired Earphones with Mic | 3.5mm Audio Jack | 14mm Driver for HD Sound & Deep Bass | Tangle-Free 1.2m Cable | In Ear Comfort Fit | Compatible with Mobiles, Tablets, Laptops, PCs (EP-83 Orange)","5,925","3.8 out of 5 stars, rating details",100+ bought in past month,199,₹299,https://m.media-amazon.com/images/I/61lvZUK8dwL._AC_UY218_.jpg,364,"{5: '44%', 4: '22%', 3: '15%', 2: '5%', 1: '14%'}"
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - White",null,"4.2 out of 5 stars, rating details",null,"29,999","₹39,999",null,365,"{5: '65%', 4: '14%', 3: '9%', 2: '5%', 1: '7%'}"
"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic (Iris Black)",807,"4.3 out of 5 stars, rating details",2K+ bought in past month,"2,299","₹8,990",https://m.media-amazon.com/images/I/61-XNG5lPBL._AC_UY218_.jpg,366,"{5: '69%', 4: '15%', 3: '4%', 2: '2%', 1: '10%'}"
"pTron Boom Ultima V2 Dual Driver, in Ear Gaming Wired Earphones with Mic, Volume Control, Passive Noise Cancelling Boom 3 with 3.5mm Audio Jack & 1.2M Tangle-Free Cable (Black)","42,822","3.6 out of 5 stars, rating details",1K+ bought in past month,299,"₹1,900",https://m.media-amazon.com/images/I/51bvD3RSpjL._AC_UY218_.jpg,367,"{5: '40%', 4: '21%', 3: '14%', 2: '8%', 1: '17%'}"
"SENNHEISER HD 25 On‑Ear Dynamic Professional Monitoring Headphones | 16–22 kHz | Excellent Sound Isolation | Rotatable Earcups | Split Headband | Ideal for DJs, Cameramen, Musicians & Studio Use","2,688","4.4 out of 5 stars, rating details",null,"10,990","₹19,900",https://m.media-amazon.com/images/I/51Ehd6tYdJL._AC_UY218_.jpg,368,"{5: '75%', 4: '11%', 3: '4%', 2: '2%', 1: '8%'}"
"Sony WF-C510 Wireless Bluetooth Earbuds with Mic, TWS, in Ear, Ambient Sound Mode, Small and Comfortable, IPX4, Quick Charge, Multipoint Connectivity, Customized EQ, Up to 22 Hours Battery- Black","1,612","3.8 out of 5 stars, rating details",500+ bought in past month,"3,989","₹8,990",https://m.media-amazon.com/images/I/51B6+Iyd3ML._AC_UY218_.jpg,369,"{5: '49%', 4: '22%', 3: '9%', 2: '2%', 1: '18%'}"
Razer Barracuda X (2022) - Wireless Multi-Platform Gaming and Mobile Headset - Black - FRML Packaging RZ04-04430100-R3M1,940,"4.1 out of 5 stars, rating details",100+ bought in past month,"5,999","₹14,999",https://m.media-amazon.com/images/I/51vQ8JXSyWL._AC_UY218_.jpg,370,"{5: '58%', 4: '18%', 3: '10%', 2: '4%', 1: '10%'}"
"Boult Newly Launched Flex On Ear Bluetooth Headphones with 80H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Bluetooth 5.4, AUX Option, 60ms Low Latency, IPX5 (Navy Blue)",216,"4.1 out of 5 stars, rating details",300+ bought in past month,"1,499","₹5,499",null,371,"{5: '63%', 4: '15%', 3: '6%', 2: '2%', 1: '14%'}"
"PowerA Wired Gaming Stereo Headset for Nintendo Switch with Detachable Boom Mic, Fortnite Llambro, Officially Licensed (Virtual Bonus Item Included)",185,"4.3 out of 5 stars, rating details",null,"2,589","₹3,999",null,372,"{5: '73%', 4: '10%', 3: '5%', 2: '2%', 1: '10%'}"
Jabra Evolve2 65 UC Wireless Bluetooth On Ear Headphone with Mic (Black),"2,230","4.2 out of 5 stars, rating details",null,"33,050","₹42,892",null,373,"{5: '65%', 4: '15%', 3: '6%', 2: '4%', 1: '10%'}"
"Audio-Technica ATH-S220BT Bluetooth Wireless Headphones with Mic | 60H Battery, Over-Ear Headset for Mobile & PC | Fast Charging Bluetooth Earphones with Wired Option",172,"4.0 out of 5 stars, rating details",null,"5,290","₹7,113",null,374,"{5: '53%', 4: '19%', 3: '11%', 2: '12%', 1: '5%'}"
Plantronics B825-M-NS (202652-04) Voyager Focus UC Stereo Bluetooth Headset With Active Noise Canceling - No Stand,617,"4.2 out of 5 stars, rating details",null,"21,359","₹36,599",null,375,"{5: '67%', 4: '14%', 3: '5%', 2: '4%', 1: '10%'}"
Razer Barracuda X Chroma - Wireless Multi-Platform Gaming and Mobile Headset - White Edition RZ04-05220200-R3M1 (BIS R-41190896) (ETA-SD-20241111222),20,"4.8 out of 5 stars, rating details",null,"11,999","₹21,999",https://m.media-amazon.com/images/I/71MP17LzRiL._AC_UY218_.jpg,376,"{5: '92%', 4: '0%', 3: '0%', 2: '8%', 1: '0%'}"
"Logitech G733 Lightspeed Wireless On Ear Headphones with Mic Gaming with Suspension Headband, Lightsync RGB, Blue Vo!Ce Mic Technology and Pro-G Audio Drivers-White",214,"4.2 out of 5 stars, rating details",null,"14,995","₹19,495",https://m.media-amazon.com/images/I/71RSZdY7pJL._AC_UY218_.jpg,377,"{5: '64%', 4: '18%', 3: '4%', 2: '6%', 1: '8%'}"
Razer BlackShark V2 Pro Wireless Gaming Headset 2023 Edition: 50MM Titanium Drivers - HyperClear Super Wideband Mic - Noise-isolating Earcups - 70 Hour Battery Life - Black - RZ04-04530100-R3M1,"1,384","3.6 out of 5 stars, rating details",null,"18,499","₹24,999",https://m.media-amazon.com/images/I/71Z9KK9-zvL._AC_UY218_.jpg,378,"{5: '51%', 4: '10%', 3: '9%', 2: '10%', 1: '20%'}"
Jabra Evolve2 30 Se On Ear Wired Stereo Noise-Cancelling Headset-Features 2-Mic Call Technology & Usb-C Cable-Works With All Leading Unified Communications Platforms Such As Zoom & Google Meet-Black,211,"3.9 out of 5 stars, rating details",100+ bought in past month,"7,616","₹17,077",https://m.media-amazon.com/images/I/61+3bSXnYJL._AC_UY218_.jpg,379,"{5: '54%', 4: '18%', 3: '11%', 2: '4%', 1: '13%'}"
"Sony LinkBuds S WF-LS900N Noise Cancellation Bluetooth Earbuds, TWS, Hi-Res Audio, Up to 23Hrs Battery-Black","4,837","3.8 out of 5 stars, rating details",100+ bought in past month,"10,989","₹24,990",https://m.media-amazon.com/images/I/61k4t0B-jRL._AC_UY218_.jpg,380,"{5: '51%', 4: '18%', 3: '10%', 2: '5%', 1: '16%'}"
"ZEBRONICS Thunder Max Bluetooth Over Ear Headphone with 120*Hrs Playback, 3 EQ Modes, 40mm Bass Driver, Fast Charging, Gaming Mode, Dual Pairing, BT v5.4, AUX, Metallic Finish (Black)",392,"3.9 out of 5 stars, rating details",500+ bought in past month,999,"₹2,499",https://m.media-amazon.com/images/I/61qhVikQ-kL._AC_UY218_.jpg,381,"{5: '58%', 4: '15%', 3: '8%', 2: '4%', 1: '15%'}"
"ZEBRONICS Envy 2, Wireless Over Ear Headphone, ENC, Upto 65* Hours Playback, Gaming Mode, Dual Pairing, Bluetooth v5.3, AUX, Call Function, Voice Assistant, Foldable Design, Detachable Mic (Black)",96,"3.6 out of 5 stars, rating details",200+ bought in past month,"1,399","₹3,299",https://m.media-amazon.com/images/I/71+0DeLcfNL._AC_UY218_.jpg,382,"{5: '48%', 4: '18%', 3: '8%', 2: '4%', 1: '22%'}"
"Razer Barracuda X Chroma - Wireless Multi-Platform Gaming Headset with 6 Zone Chroma RGB (SmartSwitch Hyperspeed & Bluetooth, 40mm Drivers, Detachable HyperClear Cardioid Mic) Black",114,"4.2 out of 5 stars, rating details",null,"11,999","₹21,999",https://m.media-amazon.com/images/I/716a838quEL._AC_UY218_.jpg,383,"{5: '59%', 4: '23%', 3: '5%', 2: '5%', 1: '8%'}"
"Razer Kraken V4 X Wired Gaming Headset: 40 mm Drivers - Cardioid Mic - Memory Foam Cushions - Chroma RGB Lighting - Type C & Type A Cable - for PC, Mac, PS5, Nintendo Switch, Steam Deck, Smartphone",129,"4.0 out of 5 stars, rating details",null,"6,807","₹13,999",https://m.media-amazon.com/images/I/712Oy-h01EL._AC_UY218_.jpg,384,"{5: '60%', 4: '13%', 3: '7%', 2: '6%', 1: '14%'}"
Samsung Galaxy Buds FE (White)| Powerful Active Noise Cancellation | Enriched Bass Sound | Ergonomic Design | 30-Hour Battery Life,"1,603","4.0 out of 5 stars, rating details",400+ bought in past month,"5,000","₹12,999",https://m.media-amazon.com/images/I/61dTcv+ma3L._AC_UY218_.jpg,385,"{5: '54%', 4: '21%', 3: '8%', 2: '4%', 1: '13%'}"
"Zebronics Storm Wired Headphone with 3.5mm Jack, Built in Microphone for Calling, 1.5 Meter Cable, Soft On Ear Cushion, Adjustable Headband, Foldable Ear Cups and Lightweight Design (Blue)",729,"3.6 out of 5 stars, rating details",500+ bought in past month,419,₹799,https://m.media-amazon.com/images/I/61BaiML3MzL._AC_UY218_.jpg,386,"{5: '45%', 4: '19%', 3: '12%', 2: '6%', 1: '18%'}"
"ZEBRONICS Envy 2, Wireless Over Ear Headphone, ENC, Upto 65* Hours Playback, Gaming Mode, Dual Pairing, Bluetooth v5.3, AUX, Call Function, Voice Assistant, Foldable Design, Detachable Mic (Black)",96,"3.6 out of 5 stars, rating details",200+ bought in past month,"1,399","₹3,299",https://m.media-amazon.com/images/I/71+0DeLcfNL._AC_UY218_.jpg,387,"{5: '48%', 4: '18%', 3: '8%', 2: '4%', 1: '22%'}"
"Noise Airwave Max 3 Bluetooth On-Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Dark Brown)","2,075","3.9 out of 5 stars, rating details",100+ bought in past month,"1,999","₹5,499",https://m.media-amazon.com/images/I/615JaxfndqL._AC_UY218_.jpg,388,"{5: '51%', 4: '22%', 3: '9%', 2: '3%', 1: '15%'}"
Samsung Galaxy Buds FE (Graphite)| Powerful Active Noise Cancellation | Enriched Bass Sound | Ergonomic Design | 30-Hour Battery Life,"1,603","4.0 out of 5 stars, rating details",1K+ bought in past month,"5,000","₹12,999",https://m.media-amazon.com/images/I/61CeRMMV7+L._AC_UY218_.jpg,389,"{5: '54%', 4: '21%', 3: '8%', 2: '4%', 1: '13%'}"
"HyperX Cloudx Stinger Gaming Headphones, 3.5Mm Wired Connectivity, 40Mm Sound Drivers, Lightweight, Over Ear, Swivel-to-Mute Mic, Xbox-Licensed, Signature Memory Foam, Black-Green, 275G, 4P5K1AA","19,261","4.1 out of 5 stars, rating details",null,"1,599","₹4,927",https://m.media-amazon.com/images/I/718nO1DPTDL._AC_UY218_.jpg,390,"{5: '58%', 4: '20%', 3: '8%', 2: '4%', 1: '10%'}"
